DATE,STATE,COUNTY,LATITUDE,LONGITUDE,SPECIES,IDNUMBER,SEX,RELATIVEAGE
5/7/2019,AL,CULLMAN,34.058732,-86.76694,RACCOONS,JR1944,FEMALE,ADULT
5/14/2019,AL,JEFFERSON,33.655537,-86.706399,RACCOONS,JR1945,FEMALE,ADULT
5/14/2019,AL,JEFFERSON,33.655537,-86.706399,RACCOONS,JR1946,MALE,ADULT
2/14/2019,AL,ETOWAH,34.016854,-86.019751,RACCOONS,JR1948,MALE,ADULT
2/24/2019,AL,ETOWAH,33.965378,-86.025557,RACCOONS,JR1949,MALE,ADULT
2/25/2019,AL,ETOWAH,34.028055,-86.00361,RACCOONS,JR1950,MALE,ADULT
2/26/2019,AL,ETOWAH,34.009727,-86.006975,RACCOONS,JR1951,MALE,ADULT
3/8/2019,AL,ETOWAH,33.990361,-85.990968,RACCOONS,JR1953,MALE,ADULT
5/11/2019,AL,ETOWAH,33.978231,-85.957629,RACCOONS,JR1956,MALE,ADULT
4/22/2019,AL,JEFFERSON,33.44844,-86.812628,RACCOONS,JR1958,MALE,ADULT
4/1/2019,AL,MORGAN,34.632461,-87.094907,RACCOONS,JR1962,MALE,ADULT
4/3/2019,AL,MORGAN,34.571865,-86.951711,RACCOONS,JR1963,MALE,ADULT
5/24/2019,AL,MORGAN,34.586139,-87.044483,RACCOONS,JR1964,FEMALE,ADULT
5/8/2019,AL,WALKER,33.873888,-87.243032,RACCOONS,JR1966,MALE,ADULT
5/15/2019,AL,WALKER,33.847427,-87.260919,RACCOONS,JR1967,FEMALE,ADULT
5/29/2019,AL,WALKER,33.84013,-87.262591,RACCOONS,JR1968,FEMALE,ADULT
4/12/2019,AL,LAUDERDALE,34.828759,-87.637062,RACCOONS,JR1969,MALE,ADULT
4/20/2019,AL,LAUDERDALE,34.79981,-87.677251,RACCOONS,JR1970,MALE,ADULT
5/2/2019,AL,WALKER,33.884338,-87.241794,RACCOONS,JR1971,MALE,ADULT
5/30/2019,AL,MADISON,34.730369,-86.586104,RACCOONS,JR1972,FEMALE,ADULT
6/7/2019,AL,MADISON,34.739533,-86.576249,RACCOONS,JR1973,MALE,ADULT
6/21/2019,AL,MARSHALL,34.410344,-86.538509,RACCOONS,JR1974,FEMALE,ADULT
6/24/2019,AL,MORGAN,34.424656,-86.924829,RACCOONS,JR1975,MALE,ADULT
6/4/2019,AL,MORGAN,34.605925,-86.983342,RACCOONS,JR1976,FEMALE,ADULT
4/11/2019,AL,ST CLAIR,33.761334,-86.400778,RACCOONS,JR1977,FEMALE,ADULT
6/8/2019,AL,ETOWAH,34.006508,-86.069097,RACCOONS,JR1978,FEMALE,ADULT
6/4/2019,AL,JEFFERSON,33.486009,-86.779541,RACCOONS,JR1981,MALE,ADULT
6/6/2019,AL,WALKER,33.850526,-87.304817,RACCOONS,JR1982,MALE,ADULT
6/7/2019,AL,WALKER,33.844754,-87.283961,RACCOONS,JR1983,MALE,ADULT
6/27/2019,AL,JEFFERSON,33.490036,-86.730516,RACCOONS,JR1984,MALE,ADULT
7/2/2019,AL,MARSHALL,34.334717,-86.54374,RACCOONS,JR1986,FEMALE,ADULT
7/3/2019,AL,MARSHALL,34.410344,-86.538509,RACCOONS,JR1987,MALE,ADULT
7/8/2019,AL,MARSHALL,34.334717,-86.54374,RACCOONS,JR1989,MALE,ADULT
7/8/2019,AL,MARSHALL,34.334717,-86.54374,RACCOONS,JR1990,FEMALE,JUVENILE (YOY)
7/8/2019,AL,MARSHALL,34.334717,-86.54374,RACCOONS,JR1991,MALE,JUVENILE (YOY)
7/8/2019,AL,CULLMAN,34.2965,-86.5186,RACCOONS,JR1992,MALE,ADULT
7/18/2019,AL,JEFFERSON,33.488461,-86.719017,RACCOONS,JR1995,FEMALE,ADULT
7/2/2019,AL,JEFFERSON,33.486009,-86.779541,RACCOONS,JR1998,FEMALE,ADULT
7/9/2019,AL,JEFFERSON,33.486009,-86.779541,RACCOONS,JR1999,MALE,ADULT
10/7/2019,AL,TUSCALOOSA,33.140544,-87.320721,RACCOONS,LV0001,FEMALE,ADULT
10/22/2019,AL,TUSCALOOSA,33.120372,-87.345887,RACCOONS,LV0003,MALE,ADULT
7/30/2019,AL,TUSCALOOSA,33.1152,-87.5842,RACCOONS,LV1901,NOT RECORDED,ADULT
8/2/2019,AL,LOWNDES,32.162077,-86.443419,RACCOONS,LV1902,MALE,ADULT
4/11/2019,AL,MOBILE,30.5215,-88.125151,RACCOONS,SG1908,FEMALE,ADULT
4/9/2019,AL,MOBILE,30.447323,-88.114695,RACCOONS,SG1909,MALE,ADULT
4/2/2019,AL,MOBILE,30.508943,-88.263304,RACCOONS,SG1910,FEMALE,ADULT
5/21/2019,AL,MOBILE,30.717522,-88.222241,RACCOONS,SG1922,FEMALE,JUVENILE (YOY)
5/2/2019,AL,MOBILE,30.674217,-88.237052,RACCOONS,SG1923,FEMALE,JUVENILE (YOY)
6/22/2019,AL,MOBILE,30.644689,-88.234335,RACCOONS,SG1925,MALE,ADULT
5/24/2019,AL,MOBILE,30.706412,-88.219978,RACCOONS,SG1926,MALE,ADULT
5/30/2019,AL,MOBILE,30.664361,-88.280671,RACCOONS,SG1927,MALE,ADULT
6/21/2019,AL,MORGAN,34.46461,-86.97225,RACCOONS,TN1905,MALE,ADULT
2/21/2019,GA,MURRAY,34.861462,-84.81739,RACCOONS,GA19006,MALE,ADULT
3/29/2019,GA,CATOOSA,34.977697,-85.165374,RACCOONS,GA19008,MALE,ADULT
4/25/2019,GA,CHATTOOGA,34.558642,-85.447127,RACCOONS,GA19010,MALE,ADULT
4/25/2019,GA,CHATTOOGA,34.558642,-85.447127,RACCOONS,GA19011,MALE,ADULT
5/29/2019,GA,CHATTOOGA,34.558642,-85.447127,RACCOONS,GA19014,FEMALE,ADULT
5/29/2019,GA,FANNIN,34.963934,-84.418915,RACCOONS,GA19015,NOT RECORDED,ADULT
5/29/2019,GA,CATOOSA,34.914645,-85.144594,RACCOONS,GA19016,FEMALE,ADULT
6/13/2019,GA,CATOOSA,34.783736,-85.151603,RACCOONS,GA19017,FEMALE,ADULT
6/5/2019,GA,FLOYD,34.242437,-85.134004,RACCOONS,GA19018,MALE,ADULT
6/25/2019,GA,CHATTOOGA,34.434659,-85.355308,RACCOONS,GA19019,MALE,ADULT
7/15/2019,GA,WALKER,34.711116,-85.283714,RACCOONS,GA19020,FEMALE,ADULT
6/4/2019,GA,CATOOSA,34.883006,-85.233129,RACCOONS,GA19021,FEMALE,ADULT
6/12/2019,GA,CATOOSA,34.895626,-85.158867,RACCOONS,GA19022,NOT RECORDED,ADULT
7/9/2019,GA,WALKER,34.71116,-85.283714,RACCOONS,GA19023,NOT RECORDED,ADULT
7/16/2019,GA,CATOOSA,34.878172,-85.162336,RACCOONS,GA19024,FEMALE,ADULT
7/17/2019,GA,WHITFIELD,34.8153387,-85.0454259,RACCOONS,GA19025,MALE,ADULT
7/2/2019,GA,MURRAY,34.6956,-84.723169,RACCOONS,GA19026,FEMALE,ADULT
7/18/2019,GA,MURRAY,,,RACCOONS,GA19027,FEMALE,JUVENILE (YOY)
7/25/2019,GA,CATOOSA,34.951165,-85.248129,RACCOONS,GA19028,FEMALE,ADULT
7/22/2019,GA,CATOOSA,34.878172,-85.162336,RACCOONS,GA19029,MALE,ADULT
8/2/2019,GA,CATOOSA,34.878172,-85.162336,RACCOONS,GA19030,FEMALE,ADULT
8/3/2019,GA,WHITFIELD,34.834418,-84.879427,RACCOONS,GA19031,MALE,ADULT
8/9/2019,GA,WHITFIELD,34.72583,-84.996074,RACCOONS,GA19032,MALE,ADULT
8/12/2019,GA,DADE,34.972514,-85.541055,RACCOONS,GA19033,FEMALE,ADULT
7/24/2019,GA,MURRAY,34.689105,-84.811705,RACCOONS,GA19034,MALE,ADULT
10/25/2019,GA,CATOOSA,34.909898,-85.155775,RACCOONS,GA19039,MALE,ADULT
11/20/2019,GA,MURRAY,34.69237,-84.792161,RACCOONS,GA19040,NOT RECORDED,NOT RECORDED
12/9/2019,GA,CATOOSA,34.877534,-85.157816,RACCOONS,GA19041,FEMALE,ADULT
9/6/2019,GA,MURRAY,34.784302,-84.779511,RACCOONS,GA19042,FEMALE,ADULT
11/20/2019,GA,MURRAY,34.7663,-84.7543,RACCOONS,GA19043,MALE,ADULT
12/3/2019,GA,CATOOSA,34.843522,-85.141141,RACCOONS,GA19282,MALE,ADULT
12/3/2019,GA,WHITFIELD,34.739566,-85.104836,RACCOONS,GA19283,FEMALE,ADULT
12/3/2019,GA,WHITFIELD,34.732635,-85.033926,RACCOONS,GA19284,FEMALE,ADULT
12/3/2019,GA,WHITFIELD,34.732635,-85.033926,RACCOONS,GA19285,MALE,ADULT
12/4/2019,GA,CATOOSA,34.837279,-85.19081,RACCOONS,GA19286,MALE,ADULT
12/4/2019,GA,CATOOSA,34.843522,-85.141141,RACCOONS,GA19287,MALE,ADULT
12/5/2019,GA,CATOOSA,34.837881,-85.191708,RACCOONS,GA19288,MALE,ADULT
12/5/2019,GA,CATOOSA,34.837881,-85.191708,RACCOONS,GA19289,FEMALE,ADULT
12/5/2019,GA,WHITFIELD,34.732635,-85.033926,RACCOONS,GA19290,FEMALE,ADULT
12/5/2019,GA,CATOOSA,34.843522,-85.141141,RACCOONS,GA19291,FEMALE,ADULT
12/6/2019,GA,WHITFIELD,34.735321,-85.041925,RACCOONS,GA19293,MALE,ADULT
12/6/2019,GA,WHITFIELD,34.728822,-85.089355,RACCOONS,GA19294,MALE,ADULT
12/6/2019,GA,WALKER,34.767449,-85.168789,RACCOONS,GA19295,FEMALE,ADULT
1/31/2019,KY,MARTIN,37.7788,-82.63515,RACCOONS,KYS190011,FEMALE,ADULT
1/31/2019,KY,FLOYD,37.64249,-82.74243,RACCOONS,KYS190012,MALE,ADULT
2/19/2019,KY,FLOYD,37.73164,-82.75111,RACCOONS,KYS190013,FEMALE,ADULT
6/18/2019,KY,FLOYD,37.71078,-82.7316,RACCOONS,KYS190022,FEMALE,ADULT
6/21/2019,KY,FLOYD,37.70507,-82.77001,RACCOONS,KYS190023,FEMALE,ADULT
6/5/2019,KY,LAWRENCE,38.012374,-82.780015,RACCOONS,KYS190024,MALE,ADULT
11/21/2019,KY,BOYD,38.480571,-82.67133,RACCOONS,KYS190052,FEMALE,ADULT
11/21/2019,KY,BOYD,38.480571,-82.67133,RACCOONS,KYS190053,MALE,ADULT
11/21/2019,KY,BOYD,38.471875,-82.66235,RACCOONS,KYS190054,FEMALE,ADULT
11/21/2019,KY,BOYD,38.471875,-82.6666258,RACCOONS,KYS190055,FEMALE,ADULT
11/21/2019,KY,BOYD,38.47175,-82.666258,RACCOONS,KYS190056,FEMALE,ADULT
11/21/2019,KY,BOYD,38.4291,-82.69615,RACCOONS,KYS190058,FEMALE,ADULT
11/21/2019,KY,BOYD,38.4291,-82.69615,RACCOONS,KYS190059,FEMALE,ADULT
12/2/2019,KY,JOHNSON,37.84791,-82.80984,RACCOONS,KYS190062,MALE,ADULT
12/2/2019,KY,JOHNSON,37.84338,-82.81816,RACCOONS,KYS190063,MALE,ADULT
12/2/2019,KY,JOHNSON,37.84533,-82.81718,RACCOONS,KYS190064,MALE,ADULT
9/29/2019,KY,JOHNSON,37.84276,-82.81719,COYOTES,KYS190065,MALE,ADULT
4/25/2019,KY,LAUREL,37.27807,-84.1751,RACCOONS,KYS190105,MALE,ADULT
1/17/2019,MA,BARNSTABLE,41.640546,-70.30712,RACCOONS,CC19002,MALE,ADULT
1/17/2019,MA,BARNSTABLE,41.671555,-70.195979,RACCOONS,CC19003,FEMALE,ADULT
1/29/2019,MA,PLYMOUTH,41.859859,-70.539227,RACCOONS,CC19004,MALE,ADULT
2/15/2019,MA,WORCESTER,42.125242,-71.705729,RACCOONS,CC19005,MALE,ADULT
2/5/2019,MA,BARNSTABLE,41.821605,-69.97191,RACCOONS,CC19006,FEMALE,ADULT
2/5/2019,MA,BARNSTABLE,41.951272,-70.047568,RACCOONS,CC19007,FEMALE,ADULT
3/15/2019,MA,BARNSTABLE,41.738403,-70.482142,RACCOONS,CC19012,MALE,ADULT
3/15/2019,MA,BARNSTABLE,41.701921,-70.164866,RACCOONS,CC19013,MALE,ADULT
3/16/2019,MA,BARNSTABLE,41.695498,-70.263668,RACCOONS,CC19016,MALE,ADULT
1/6/2019,MA,BARNSTABLE,41.676207,-70.148685,RACCOONS,CC19017,NOT RECORDED,ADULT
3/20/2019,MA,BARNSTABLE,41.689211,-70.10363,RACCOONS,CC19018,FEMALE,ADULT
3/7/2019,MA,BARNSTABLE,41.711603,-70.405487,RACCOONS,CC19019,FEMALE,ADULT
3/21/2019,MA,BRISTOL,41.669509,-71.08043,RACCOONS,CC19021,MALE,ADULT
3/21/2019,MA,BRISTOL,41.759618,-71.228443,RACCOONS,CC19022,MALE,ADULT
3/26/2019,MA,BRISTOL,41.653894,-70.910205,RACCOONS,CC19025,FEMALE,ADULT
3/25/2019,MA,BARNSTABLE,41.70131,-70.143543,RACCOONS,CC19027,MALE,ADULT
3/27/2019,MA,BARNSTABLE,41.547204,-70.592525,RACCOONS,CC19029,MALE,ADULT
4/29/2019,MA,BARNSTABLE,41.749544,-70.609839,RACCOONS,CC19031,FEMALE,ADULT
4/25/2019,MA,PLYMOUTH,41.884255,-70.818351,RACCOONS,CC19032,MALE,ADULT
4/25/2019,MA,BARNSTABLE,41.765573,-70.616801,RACCOONS,CC19033,FEMALE,ADULT
4/24/2019,MA,BARNSTABLE,41.970117,-70.072054,RACCOONS,CC19034,FEMALE,ADULT
5/7/2019,MA,BARNSTABLE,41.667628,-70.096358,RACCOONS,CC19035,FEMALE,ADULT
5/14/2019,MA,BARNSTABLE,41.671247,-70.196355,RACCOONS,CC19036,MALE,ADULT
5/14/2019,MA,BARNSTABLE,41.743319,-70.1577,RACCOONS,CC19037,FEMALE,ADULT
5/28/2019,MA,BARNSTABLE,41.675548,-70.366657,RACCOONS,CC19041,NOT RECORDED,ADULT
2/22/2019,MA,BARNSTABLE,41.664321,-70.186894,RACCOONS,CC19044,FEMALE,ADULT
4/8/2019,MA,BARNSTABLE,41.728715,-70.461345,RACCOONS,CC19047,NOT RECORDED,ADULT
4/5/2019,MA,PLYMOUTH,41.711171,-70.744097,RACCOONS,CC19052,NOT RECORDED,ADULT
4/11/2019,MA,BARNSTABLE,42.057943,-70.178199,RACCOONS,CC19055,MALE,ADULT
3/23/2019,MA,PLYMOUTH,41.93961,-70.572346,"SKUNKS, STRIPED",CC19061,NOT RECORDED,ADULT
5/10/2019,MA,NORFOLK,42.215903,-70.932138,RACCOONS,CC19062,FEMALE,ADULT
1/18/2019,MA,PLYMOUTH,42.080854,-70.980801,RACCOONS,CC19063,NOT RECORDED,ADULT
4/4/2019,MA,NORFOLK,42.238924,-71.01428,RACCOONS,CC19065,MALE,ADULT
5/30/2019,MA,PLYMOUTH,41.736051,-70.679884,RACCOONS,CC19066,MALE,ADULT
5/15/2019,MA,PLYMOUTH,42.266565,-70.829535,RACCOONS,CC19068,NOT RECORDED,ADULT
5/6/2019,MA,MIDDLESEX,42.393385,-71.089633,RACCOONS,CC19069,NOT RECORDED,ADULT
3/19/2019,MA,PLYMOUTH,41.88179,-70.586318,RACCOONS,CC19071,MALE,ADULT
6/3/2019,MA,BARNSTABLE,41.685351,-70.360929,RACCOONS,CC19078,MALE,ADULT
6/6/2019,MA,BARNSTABLE,41.646968,-70.619008,RACCOONS,CC19080,NOT RECORDED,ADULT
6/10/2019,MA,WORCESTER,42.013684,-71.586545,RACCOONS,CC19082,NOT RECORDED,ADULT
6/10/2019,MA,WORCESTER,42.061798,-71.65347,RACCOONS,CC19083,MALE,ADULT
6/6/2019,MA,DUKES,41.350594,-70.456535,RACCOONS,CC19084,MALE,ADULT
6/6/2019,MA,DUKES,41.372199,-70.451659,"SKUNKS, STRIPED",CC19085,MALE,ADULT
6/6/2019,MA,DUKES,41.373554,-70.451666,RACCOONS,CC19086,FEMALE,ADULT
6/6/2019,MA,DUKES,41.379923,-70.450801,"SKUNKS, STRIPED",CC19087,MALE,ADULT
6/7/2019,MA,DUKES,41.379923,-70.450801,RACCOONS,CC19088,MALE,ADULT
6/7/2019,MA,DUKES,41.390779,-70.448379,RACCOONS,CC19089,MALE,ADULT
6/4/2019,MA,PLYMOUTH,42.241602,-70.897281,RACCOONS,CC19093,FEMALE,ADULT
6/12/2019,MA,BRISTOL,41.937082,-71.074656,RACCOONS,CC19094,MALE,ADULT
6/21/2019,MA,BARNSTABLE,41.890545,-69.990413,RACCOONS,CC19106,MALE,ADULT
7/13/2019,MA,BARNSTABLE,41.788536,-69.976185,RACCOONS,CC19131,FEMALE,ADULT
7/13/2019,MA,BARNSTABLE,41.788536,-69.976185,RACCOONS,CC19132,FEMALE,ADULT
2/8/2019,MA,NORFOLK,42.252877,-71.00227,RACCOONS,CC19141,MALE,ADULT
7/19/2019,MA,PLYMOUTH,42.116002,-70.844414,RACCOONS,CC19142,MALE,ADULT
9/11/2019,MA,BARNSTABLE,41.766489,-70.084947,RACCOONS,CC19163,MALE,ADULT
9/24/2019,MA,HAMPSHIRE,42.292353,-72.532086,RACCOONS,CC19178,FEMALE,ADULT
9/19/2019,MA,SUFFOLK,42.364624,-71.010915,RACCOONS,CC19179,MALE,ADULT
10/8/2019,MA,PLYMOUTH,42.14274,-70.755532,RACCOONS,CC19194,MALE,ADULT
10/21/2019,MA,PLYMOUTH,42.145809,-70.72589,RACCOONS,CC19195,FEMALE,ADULT
9/5/2019,MA,PLYMOUTH,42.134514,-70.919732,RACCOONS,CC19197,FEMALE,ADULT
10/23/2019,MA,BARNSTABLE,42.05084,-70.190406,RACCOONS,CC19203,MALE,ADULT
11/23/2019,MA,PLYMOUTH,41.857122,-70.905426,RACCOONS,CC19217,MALE,ADULT
12/3/2019,MA,PLYMOUTH,41.947141,-70.721461,RACCOONS,CC19218,MALE,ADULT
8/16/2019,ME,AROOSTOOK,46.91983,-67.82979,RACCOONS,GH19003,MALE,ADULT
8/29/2019,ME,AROOSTOOK,46.49883,-67.86846,RACCOONS,GH19009,MALE,ADULT
8/30/2019,ME,AROOSTOOK,46.77559,-68.02179,RACCOONS,GH19011,MALE,ADULT
9/4/2019,ME,AROOSTOOK,46.76691,-68.1351,RACCOONS,GH19012,FEMALE,ADULT
9/4/2019,ME,AROOSTOOK,46.27562,-67.83974,RACCOONS,GH19014PCR,MALE,ADULT
9/5/2019,ME,AROOSTOOK,46.75571,-68.10999,RACCOONS,GH19015,FEMALE,ADULT
9/20/2019,ME,AROOSTOOK,46.82933,-68.20712,RACCOONS,GH19017,MALE,ADULT
9/26/2019,ME,AROOSTOOK,46.84379,-68.21947,RACCOONS,GH19018,FEMALE,ADULT
10/1/2019,ME,AROOSTOOK,46.63125,-68.0535,RACCOONS,GH19019,FEMALE,ADULT
10/1/2019,ME,AROOSTOOK,46.8352,-68.18758,RACCOONS,GH19021,MALE,ADULT
4/19/2019,ME,CUMBERLAND,43.548,-70.31824,RACCOONS,JB19001,MALE,ADULT
4/26/2019,ME,CUMBERLAND,43.56438,-70.27005,RACCOONS,JB19002,MALE,JUVENILE (YOY)
11/29/2019,ME,YORK,43.399907,-70.788462,RACCOONS,JB19004,MALE,ADULT
3/21/2019,ME,PENOBSCOT,45.749531,-68.456096,RACCOONS,JJ19094,NOT RECORDED,ADULT
3/21/2019,ME,AROOSTOOK,46.005896,-68.283919,RACCOONS,JJ19099,MALE,ADULT
3/15/2019,ME,AROOSTOOK,46.025994,-68.285797,RACCOONS,JJ19100,MALE,ADULT
3/15/2019,ME,AROOSTOOK,45.891261,-68.403307,RACCOONS,JJ19101,MALE,ADULT
4/4/2019,ME,AROOSTOOK,46.13714,-67.86176,RACCOONS,JJ19129/16126ME,MALE,ADULT
9/23/2019,ME,AROOSTOOK,46.02615,-68.33978,RACCOONS,JJ19213,FEMALE,ADULT
9/26/2019,ME,AROOSTOOK,45.89151,-68.35066,RACCOONS,JJ19214,MALE,ADULT
9/30/2019,ME,AROOSTOOK,46.21719,-68.333938,RACCOONS,JJ19216,MALE,ADULT
9/30/2019,ME,PENOBSCOT,45.978299,-68.450115,RACCOONS,JJ19217,MALE,ADULT
10/6/2019,ME,AROOSTOOK,46.76649,-68.47411,RACCOONS,JJ19218,MALE,JUVENILE (YOY)
10/6/2019,ME,PENOBSCOT,45.99646,-68.43253,RACCOONS,JJ19222,MALE,ADULT
10/18/2019,ME,AROOSTOOK,45.87884,-68.41822,RACCOONS,JJ19223,MALE,ADULT
10/21/2019,ME,AROOSTOOK,45.99715,-68.43009,RACCOONS,JJ19225,FEMALE,ADULT
10/22/2019,ME,PENOBSCOT,45.90577,-68.43529,RACCOONS,JJ19227,MALE,ADULT
10/29/2019,ME,PENOBSCOT,45.86035,-68.49406,RACCOONS,JJ19229,MALE,ADULT
11/5/2019,ME,PENOBSCOT,45.58833,-68.49772,"SKUNKS, STRIPED",JJ19233,MALE,ADULT
11/7/2019,ME,AROOSTOOK,45.87035,-68.41507,RACCOONS,JJ19234PCR,MALE,ADULT
11/10/2019,ME,AROOSTOOK,46.621979,-67.989251,RACCOONS,JJ19236,FEMALE,ADULT
11/16/2019,ME,PISCATAQUIS,45.247404,-68.999826,RACCOONS,JJ19237,MALE,ADULT
11/21/2019,ME,AROOSTOOK,46.14264,-68.03888,RACCOONS,JJ19239,FEMALE,ADULT
11/24/2019,ME,PENOBSCOT,45.99008438,-68.44907501,RACCOONS,JJ19240,MALE,ADULT
11/24/2019,ME,AROOSTOOK,46.1413594,-67.964101,RACCOONS,JJ19241,MALE,ADULT
11/27/2019,ME,AROOSTOOK,46.512465,-67.867373,RACCOONS,JJ19243,MALE,ADULT
11/27/2019,ME,AROOSTOOK,46.165154,-67.839636,RACCOONS,JJ19244,MALE,ADULT
11/28/2019,ME,AROOSTOOK,46.14072091,-67.9376151,RACCOONS,JJ19245PCR,NOT RECORDED,ADULT
11/30/2019,ME,AROOSTOOK,46.517033,-67.868344,RACCOONS,JJ19247,MALE,ADULT
12/9/2019,ME,PENOBSCOT,45.590569,-68.449036,RACCOONS,JJ19248,FEMALE,ADULT
12/14/2019,ME,AROOSTOOK,46.13729,-67.85131,RACCOONS,JJ19249,MALE,ADULT
12/15/2019,ME,PENOBSCOT,45.54329,-68.37052,RACCOONS,JJ19250,FEMALE,ADULT
12/15/2019,ME,PENOBSCOT,45.54329,-68.37052,RACCOONS,JJ19251,MALE,ADULT
12/17/2019,ME,AROOSTOOK,46.14507,-68.05912,RACCOONS,JJ19254,FEMALE,ADULT
12/29/2019,ME,AROOSTOOK,46.026926,-68.3390709,RACCOONS,JJ19255,FEMALE,ADULT
12/30/2019,ME,AROOSTOOK,46.140413,-67.972234,RACCOONS,JJ19256,FEMALE,ADULT
8/22/2019,ME,FRANKLIN,45.093195,-70.243103,RACCOONS,JM19003PCR,MALE,ADULT
8/26/2019,ME,ANDROSCOGGIN,44.382239,-70.249108,RACCOONS,JM19004PCR,FEMALE,ADULT
8/26/2019,ME,ANDROSCOGGIN,44.350871,-70.257085,RACCOONS,JM19005PCR,MALE,ADULT
8/4/2019,ME,ANDROSCOGGIN,44.34232,-70.186778,RACCOONS,JM19006,MALE,ADULT
8/4/2019,ME,KENNEBEC,44.348,-70.065038,RACCOONS,JM19007,FEMALE,ADULT
9/24/2019,ME,WASHINGTON,45.41009,-67.939991,RACCOONS,JM19008,MALE,ADULT
10/2/2019,ME,ANDROSCOGGIN,44.261264,-70.26108,RACCOONS,JM19010,MALE,ADULT
10/2/2019,ME,ANDROSCOGGIN,44.307348,-70.120158,RACCOONS,JM19011,FEMALE,ADULT
10/3/2019,ME,ANDROSCOGGIN,44.356416,-70.256056,RACCOONS,JM19012,MALE,ADULT
10/3/2019,ME,ANDROSCOGGIN,44.341618,-70.256015,RACCOONS,JM19013,MALE,ADULT
10/5/2019,ME,ANDROSCOGGIN,44.342259,-70.182979,RACCOONS,JM19014,FEMALE,ADULT
8/28/2019,ME,KENNEBEC,44.206722,-69.849142,RACCOONS,JM19015,MALE,ADULT
9/5/2019,ME,FRANKLIN,44.668619,-70.419835,RACCOONS,JM19016,MALE,ADULT
9/9/2019,ME,SAGADAHOC,43.917524,-69.82225,RACCOONS,JM19017,FEMALE,ADULT
9/27/2019,ME,KENNEBEC,44.45989,-69.76207,RACCOONS,JM19018,FEMALE,ADULT
10/15/2019,ME,CUMBERLAND,43.67199,-70.31579,RACCOONS,JM19019,FEMALE,ADULT
10/17/2019,ME,HANCOCK,44.54183,-68.71412,RACCOONS,JM19020,MALE,ADULT
10/30/2019,ME,KENNEBEC,44.15452,-69.94645,RACCOONS,JM19021,FEMALE,ADULT
11/1/2019,ME,SAGADAHOC,43.88255,-69.84963,RACCOONS,JM19022,MALE,ADULT
11/6/2019,ME,SOMERSET,44.92357,-69.8889,RACCOONS,JM19023,MALE,ADULT
4/12/2019,ME,CUMBERLAND,43.63949,-70.299208,RACCOONS,JW19001,MALE,ADULT
4/15/2019,ME,CUMBERLAND,43.647935,-70.299325,RACCOONS,JW19002,MALE,ADULT
10/2/2019,ME,CUMBERLAND,43.63949,-70.299208,RACCOONS,JW19003,MALE,ADULT
10/2/2019,ME,CUMBERLAND,43.63949,-70.299208,RACCOONS,JW19004,MALE,ADULT
10/4/2019,ME,CUMBERLAND,43.63949,-70.299208,RACCOONS,JW19005,FEMALE,ADULT
10/4/2019,ME,CUMBERLAND,43.63949,-70.299208,RACCOONS,JW19006,FEMALE,ADULT
10/4/2019,ME,CUMBERLAND,43.63949,-70.299208,RACCOONS,JW19007,FEMALE,ADULT
10/4/2019,ME,CUMBERLAND,43.63949,-70.299208,RACCOONS,JW19008,FEMALE,ADULT
10/7/2019,ME,CUMBERLAND,43.647935,-70.299325,RACCOONS,JW19009,MALE,ADULT
10/7/2019,ME,CUMBERLAND,43.647935,-70.299325,RACCOONS,JW19010,MALE,ADULT
10/7/2019,ME,CUMBERLAND,43.647935,-70.299325,RACCOONS,JW19011,FEMALE,ADULT
10/7/2019,ME,CUMBERLAND,43.647935,-70.299325,RACCOONS,JW19012,MALE,ADULT
10/7/2019,ME,CUMBERLAND,43.647935,-70.299325,RACCOONS,JW19013,MALE,ADULT
10/8/2019,ME,CUMBERLAND,43.647935,-70.299325,RACCOONS,JW19014,MALE,ADULT
8/26/2019,ME,KENNEBEC,44.3237,-69.8695,RACCOONS,KL19003,MALE,ADULT
12/2/2019,ME,KENNEBEC,44.33857,-69.66985,RACCOONS,KL19009,NOT RECORDED,ADULT
8/8/2019,ME,AROOSTOOK,47.218846,-68.766638,RACCOONS,KM19023,FEMALE,ADULT
8/12/2019,ME,AROOSTOOK,47.354045,-68.354716,RACCOONS,KM19024,MALE,JUVENILE (YOY)
10/2/2019,ME,LINCOLN,44.18563,-69.53822,RACCOONS,KM19029,FEMALE,ADULT
10/7/2019,ME,KENNEBEC,44.322086,-69.89288,RACCOONS,KM19030,FEMALE,ADULT
10/15/2019,ME,OXFORD,44.46787,-70.32289,RACCOONS,KM19031,FEMALE,ADULT
10/16/2019,ME,KENNEBEC,44.42807,-70.06166,RACCOONS,KM19032,MALE,ADULT
10/22/2019,ME,KENNEBEC,44.35913,-70.08333,RACCOONS,KM19033,MALE,ADULT
11/8/2019,ME,PENOBSCOT,44.89181,-69.27269,RACCOONS,KM19034,FEMALE,ADULT
11/27/2019,ME,AROOSTOOK,47.05244,-68.59428,RACCOONS,KM19036,MALE,ADULT
11/27/2019,ME,AROOSTOOK,46.81059,-68.48146,RACCOONS,KM19037,NOT RECORDED,ADULT
11/27/2019,ME,AROOSTOOK,46.81059,-68.48146,RACCOONS,KM19038,NOT RECORDED,ADULT
12/4/2019,ME,AROOSTOOK,47.29455,-68.509068,RACCOONS,KM19040,MALE,ADULT
